#NAME	K056V0	K072V0	K079V0	K083V0	K084V0	K085V0	K086V0	K147V0	K096V0	K098V0	K100V0	K101V0	K105V0	K107V0	K110V0	K111V0	K112V0	K119V0	K121V0	K122V0	K131V0	K136V0	K138V0	K144V0	K154V0	K155V0	K157V0	K169V0	K170V0	K171V0	K173V0	K174V0	K177V0	K179V0	K180V0	K182V0	K184V0	K188V0	1040V4	J095V4	1107V4	X003V4	1004V4	X004V4	S106V8	S099V8	C220V8	C402V8	C422V8	K054V0	K055V0	K057V0	K060V0	K194V0	K003V4	K005V4	K019V4	K037V4	C532V8
NGF R	2.061268799	2.523408979	2.536533746	2.308221855	2.523731363	2.109851912	2.161213898	2.435597524	2.272887696	2.866864267	1.984807061	2.629811961	2.215931074	2.129453306	2.094228102	2.545269226	2.449121081	2.505464689	2.732026225	2.05975642	2.761689465	1.875126518	2.208032674	2.428136845	1.061754504	2.290309527	2.538526823	2.955895247	2.724175221	2.047788804	2.595030772	2.824780441	2.221025149	2.285164471	2.127764145	2.310227473	2.399574776	2.208760201	1.993890756	2.500828689	2.31489816	2.571668243	2.345497326	2.515873003	2.591772492	2.556663278	2.40404487	2.638695106	2.242629512	2.219927503	2.515952608	2.175731003	1.927125216	2.462758895	2.551976113	2.50760543	2.530088549	2.653711635	2.683115906
NT-3	2.208267095	2.457534983	2.702290729	2.195015539	2.574000369	1.997782799	2.634188066	2.655191041	2.26968891	2.614961836	2.407132384	2.716767205	2.504669303	1.746981105	2.315194934	2.597962953	2.580580939	2.710630595	2.908690637	2.449767303	2.584415207	2.715429137	2.370288943	2.120606222	2.042227811	2.323326995	2.130301293	2.279945585	2.131732016	2.182345574	2.430812456	2.363660036	2.682294244	2.794058082	1.994613377	2.11855123	2.308579439	2.330384683	2.265315214	2.366987757	2.871883153	2.724928756	2.290686124	2.62152795	2.574506266	2.288723737	2.336590017	2.990442741	2.225512211	2.330592088	2.131077463	2.236874748	2.202820055	2.463691449	2.880462102	2.377255451	2.603971832	2.438239607	2.817314869
NT-4	1.972199673	2.426267851	2.284719789	2.185217556	2.318722735	2.369677131	2.164646124	2.320408156	2.448632555	2.389665217	2.297785767	2.501552716	1.745069427	2.209449816	1.977587807	1.889354015	2.269717868	2.554968059	2.648812046	2.482999424	2.700049937	1.917691119	2.012421127	2.104475989	0	1.804829934	1.984745661	2.447798122	2.000705423	2.399382708	2.570492114	2.265114525	2.424010772	2.144705383	2.389374173	1.68998145	2.298200245	1.409691127	2.236951638	2.413609113	2.47763417	2.817566179	2.27864091	2.690132605	2.191140677	2.257651133	2.246261276	2.426352535	2.254932146	2.236689579	2.034668337	2.232249364	1.827368939	2.429517013	2.902008785	2.020508133	2.306524415	2.121670126	2.472276595
OPG	2.304755289	2.151083995	2.046709308	2.283715162	2.141849826	1.903414893	2.345106337	2.179717573	1.962379505	2.065729493	2.309086336	2.269904794	2.135321621	2.078046471	2.606754395	2.340359327	2.261963282	2.202868643	2.143271299	2.272554575	2.619718869	2.442458709	2.315414608	2.016961402	2.081230173	2.553849833	2.299022463	2.174119788	2.656564991	2.118941488	2.238041454	2.098455206	2.370579534	1.906210252	2.193121708	2.248168855	2.175137821	2.287339802	2.053348735	2.391961585	2.324122456	2.343054377	2.379600591	2.239480606	2.464776525	2.259004534	2.448509076	2.182787678	2.275935202	2.515173635	2.154546977	2.143283916	2.043072584	2.166495306	2.750430984	2.098891643	2.089308024	2.17585561	2.268299723
PDGF-AA	2.941647348	2.898989652	3.053269852	2.840853913	2.865483022	2.76081541	2.950442349	2.82605599	2.825737413	2.867080243	2.853988716	2.865536518	2.789657976	2.715927421	2.848376328	2.762294324	2.918910867	2.840616611	2.946818185	2.850643739	2.966462757	2.687549565	2.820717902	2.757669239	2.795191092	2.775421373	2.872373469	2.897264422	2.835985897	2.871397556	2.775666417	2.840289197	2.899127729	2.920624261	2.85906661	2.91318024	2.931882598	2.823444277	2.69303593	2.991003008	2.77038236	2.914557992	2.823832976	3.011566198	2.769059376	2.777378274	2.806568667	2.689673295	2.72327736	2.907743465	2.896760367	2.993036869	2.805328851	2.898574066	2.857186733	3.117543899	2.905370402	2.768059059	2.814823921
PIGF	0.792914545	1.220667401	1.332117196	1.136527211	1.071054414	0.924425668	1.388840747	1.605938446	1.265937962	0.833100667	1.128571351	1.710687945	1.184334685	1.298945685	1.177297924	1.933997299	1.471852987	1.578120522	1.622492178	0.902915133	0.944271853	1.191696618	1.197245864	1.039988786	0.5798025	1.30870245	0.98159651	1.421724328	0.983206528	1.643420924	1.083045149	1.151251334	1.804133949	0.871669232	1.038563047	0.986641348	1.243260444	1.048219369	1.56786111	1.463164947	1.229396031	1.784074437	1.113742799	1.250238592	1.550701834	1.269416308	1.367632776	1.624507914	1.354937923	0.861538759	0.564752739	1.166288452	0.91979262	1.906569287	1.459588766	1.191082818	1.502812269	1.222312778	1.280950162
SCF	1.979593524	2.389709947	2.546726392	2.549477975	2.341835568	1.878614753	2.111468451	2.595229405	2.061952127	2.198629153	2.212410276	2.742565288	1.976914728	2.475797976	2.103022563	2.784831499	2.304708483	2.599089832	2.594310089	1.954846387	2.306740496	1.793815295	1.995674542	2.497972505	1.911600554	2.115314566	2.172117537	2.286088378	2.112694844	2.260180197	2.098595832	2.576206102	2.897249573	2.419148952	2.083285236	2.20680528	2.055508999	2.139745518	2.307800748	2.38007734	2.220062731	2.568707938	2.192992115	2.623098288	2.463987059	2.40868582	2.121841019	2.283670731	2.305255391	1.295789394	2.028920465	1.862004823	2.187656921	2.810278407	2.877784112	2.364802077	2.559973701	2.235151765	2.776927246
SCF R	3.819883341	3.800969493	3.86881954	3.757404197	3.781254189	3.566407007	3.897531952	3.793474514	3.761755064	3.724281991	3.707810377	3.810764888	3.661261692	3.678293307	3.752977296	3.691347797	3.737707921	3.784393478	3.802974785	3.815439222	3.802376684	3.836824943	3.793894772	3.746429245	3.784705897	3.771402143	3.793968168	3.781237777	3.818620205	3.812952026	3.824066666	3.800162235	3.785058438	3.759376572	3.814736408	3.782075675	3.846360317	3.778354195	3.663232973	3.77782241	3.770713634	3.827027979	3.89560918	3.952512511	3.79844855	3.743572529	3.799662269	3.752641679	3.705037983	3.836182056	3.774426834	3.829231737	3.777541017	3.710799841	3.86339195	3.794277556	3.821774441	3.801267336	3.702151385
TGFa	1.742598784	1.873286244	1.459778936	1.074076288	1.642945619	1.651143733	1.503521166	1.680234395	1.806923058	1.594004888	1.551017742	1.864677048	1.669662261	1.739220654	3.047301766	2.092441491	1.929228012	1.58086536	1.589538762	1.714723921	2.455299831	2.133856226	1.362846094	1.7008455	1.61230944	1.953207082	1.947079292	1.662895287	3.52658717	1.714162641	1.504313259	1.44840997	2.121732766	1.595394294	1.340482001	1.667944109	1.84190912	1.626955666	1.294711397	1.792998042	1.637272925	1.68377573	1.582264135	1.668437634	1.64395753	1.75925487	1.465843687	1.887379274	1.768107942	1.789987982	1.233752789	1.407281741	1.253025936	2.127928772	3.217551365	1.453377613	1.542042713	1.723974315	1.312012615
TGFb1	3.788336215	3.8438437	3.550157622	0	0	0	4.061550356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.268640744	3.891838046	0	0	0	0	0	0	0	0	0	3.987774441	0	4.499214298	4.52068327	3.47965087	0	0	4.611526085	4.025045165	4.103842296	4.372459647	3.680899623	3.816766603	2.798309586	0	0	0	3.510626029	0	3.808405045	3.918981723	3.101529401
TGFb3	2.062554846	2.515395039	2.786649507	1.641079942	2.130578972	0	2.463702042	2.818128402	1.996413055	2.553299111	2.92978435	2.556772558	2.736824256	2.055053866	2.316048658	2.801392929	2.722260517	2.980008832	2.679191151	1.974085267	3.170806101	2.554878589	2.026003623	2.160766276	1.418221278	3.092228028	2.111048545	2.865117395	1.916717788	2.311180862	2.290560615	2.475769847	2.845265607	2.27908772	1.973790665	2.114440715	2.776895904	2.678330574	2.204209339	2.689295624	2.584861559	2.893867504	2.590947837	2.220815789	2.767973478	2.293381525	2.545536764	2.600174564	2.795666344	2.087122972	2.257081041	1.896438461	2.320848598	2.941427503	3.068642717	2.421703104	2.902431126	2.552943975	2.731214914
VEGF	1.680535584	2.11096901	1.732991505	1.303627819	1.373039056	1.580809311	1.469429468	1.762515278	1.272521375	1.691348456	1.902129396	1.801387838	1.633640782	1.70684512	1.835398254	2.312053637	1.472862485	1.567567999	1.468603899	1.463919121	1.849606332	0.626090108	1.629681175	1.697853497	1.33471239	1.609678135	1.96373505	1.804585964	1.679008735	1.740324791	1.830792533	2.074180399	1.484251686	1.558966861	1.196474267	0.633142513	1.639153654	1.860130208	1.539597821	2.103656439	1.976950762	1.447513716	1.661069584	1.820152418	1.945616396	1.750694072	1.673215258	1.58058993	2.067977264	1.369123673	1.301522229	1.502453879	1.306078763	0	1.87623788	1.401360862	1.74513425	1.680625698	1.920994606
VEGF R2	3.585941063	3.868211542	3.825876919	3.688183083	3.657813571	2.243154391	3.638047533	3.946397763	3.532097632	3.756674117	3.745410821	3.747072415	3.663644518	3.695754379	3.77023842	3.773520524	3.707598011	3.638495143	3.906155634	3.668874858	3.836875145	3.537141193	3.757910389	3.76469403	3.683625907	3.862583122	3.800834098	3.918644568	3.404541086	3.864799653	3.778345396	3.966766894	3.757245311	3.722981444	3.821147417	3.813652633	3.898785687	3.862247164	3.867558333	3.969745271	3.882583694	3.930793728	3.843038084	3.934548994	3.890219668	3.394157459	3.881215125	3.799681074	3.792280832	3.828326416	3.810980686	3.80116335	3.598369151	3.68008455	3.885122918	3.877931923	3.883246699	3.947224803	3.778365363
VEGF R3	2.487652762	2.760834363	3.077291052	3.14685707	2.506581749	2.520363743	2.816344158	3.037944888	2.787897479	2.978602404	2.687300293	2.762781719	2.737068605	3.109510236	2.420771019	3.247866878	2.866561428	2.859741898	3.143458979	2.694900408	2.508517304	2.805835711	3.052034021	2.721518994	2.396444814	2.931931368	2.737147266	2.790171262	1.804827435	2.693351803	2.726504882	2.850098658	2.843647935	2.799787201	2.726104686	2.990037967	3.035654682	2.776781644	2.618449953	2.973212158	2.879666048	2.691692797	2.843177173	2.93790184	2.971394088	2.695285513	2.870337294	2.889552566	2.327630587	2.632570565	3.012376836	3.40844428	2.548392334	2.944193029	3.118425372	2.768654425	2.797695496	2.714674239	2.89658803
VEGF-D	1.652072644	1.928525005	1.90521598	1.882077072	1.689623581	1.691614152	1.816828967	1.968722334	1.890000303	1.750591292	1.769151714	2.233550465	1.817401375	1.758716213	1.922054409	1.901791599	2.251860294	2.158437449	2.078963205	1.748213141	2.097759615	1.539141235	1.981356703	1.755799642	1.310952131	2.31218266	1.704103813	1.711738558	1.721227241	1.871176122	1.828632359	1.798463628	2.136231572	1.730820239	1.825962702	1.770660294	2.072266321	2.091250918	1.492983908	1.91940689	1.769248687	2.018608553	1.761805408	2.051075844	1.920835463	1.822454441	2.368065654	2.161062286	1.890011378	1.753685023	1.728055436	1.652797052	1.484848943	2.197403304	2.369824266	1.954014338	2.11266209	1.708064843	1.826235322
BLC	0.896570133	0.995120487	1.390146867	1.291634022	1.26059897	1.102800088	1.190179989	0.666396224	1.237706901	0.681756702	1.014514271	1.145635845	1.171672368	1.146053652	1.275958681	1.355503969	1.461226137	0.909749021	1.508941486	1.008180789	1.951893212	1.325486888	1.109915147	0.948230133	1.218693559	1.245562648	1.26502937	0.837825871	0.952219607	1.409290939	1.069327908	1.012979387	1.740868383	1.226315377	1.15369955	1.169088269	1.351172546	1.050132589	1.118995556	0.713848794	0.886176414	1.318684772	1.405168893	1.330460914	1.636448267	1.496541164	1.604499221	1.075340224	1.001761236	1.20328006	1.085838557	1.257607407	0.909322452	3.074570439	1.027795416	1.371905147	1.159409549	1.303140048	1.49476784
Eotaxin	1.876113055	1.73827924	1.742646003	1.869862106	1.853050501	1.891207905	1.872950083	1.61583448	1.694387335	1.682798149	1.713991171	1.579021501	0.868774182	1.002562855	1.624712973	1.710378513	1.870831713	1.762484696	1.875173263	1.526107927	1.86064432	1.487522549	1.559210259	1.39811445	1.79558539	1.531676787	1.829090672	1.542790162	1.562564048	1.576573801	1.46861402	1.652416343	1.897927931	1.784793688	1.700338678	1.857707088	1.826865147	1.724771061	1.725412202	1.523613205	1.401753762	1.860606778	1.695372128	1.947830389	2.002916752	1.847717181	1.709565991	1.398331593	1.624475891	1.919736687	1.792392642	1.831123139	1.720174203	2.985963401	1.494358396	1.76471911	1.558835558	1.726785503	1.533822268
Eotaxin-2	2.570330946	2.268233743	2.143286321	2.816212231	2.531822914	2.251590318	2.563992402	1.957658619	2.698852112	2.665640601	2.087591102	2.234208536	2.369849009	2.457880288	2.788774877	2.080039165	2.266976594	2.340538664	2.243870409	2.431839434	2.554735047	2.250689968	2.38794091	2.5042528	2.218436982	2.518475441	2.506266765	2.321162085	2.058053277	2.339924517	2.459037635	2.268385088	2.299116095	2.576131088	2.685819714	2.293608349	2.560382034	2.773793852	2.41505014	2.554619553	2.478402654	2.518264262	2.354838982	2.790100561	2.446399034	2.332080243	2.242681571	2.479384337	2.012821258	2.492479638	2.502336021	2.485847977	2.296331944	3.347739369	2.331879571	2.129129163	2.25885204	2.665693485	2.157596308
G-CSF	0.83902637	1.181812036	1.191436411	1.553940181	1.470944663	0.859064507	1.222517588	0.954333767	0.592598555	0.741282252	0.811248245	1.045718545	0.611987152	1.003033074	0.818018448	0.966967729	1.083150225	0.863154522	1.186150294	0	1.656574553	1.339031962	1.292193188	0.459208125	0.186757107	0.834944549	1.150093258	0.816404291	1.102376763	1.175451851	0.980226412	1.085695734	1.528872494	1.101980622	1.038130059	1.318109676	1.457293715	1.423647309	0.650418285	1.028176177	0	1.378953843	1.263524025	1.412887372	1.292621005	1.227983321	1.503164855	1.167492124	1.191205105	0	1.035578419	1.154659319	1.219638887	3.240880134	1.116019278	1.432156614	1.066770066	1.047347018	0.902884432
GM-CSF	1.764297523	1.350525238	1.590834919	1.371919849	1.338397961	1.452921683	1.331880133	1.436271197	1.235401566	1.287594477	1.156494798	1.275313776	0.975783519	1.035840633	1.674916832	1.502856996	1.411465532	1.294154234	1.56615278	1.213633164	1.524959369	1.256769402	1.443455539	1.303353101	1.452140219	1.285523167	1.609242151	0.980077456	0.840766006	1.101581773	1.018008594	1.137921649	1.434046608	1.523941672	1.174079271	1.519693045	1.430361501	1.135890345	1.385604061	1.000374218	1.113514788	1.311768675	1.310806269	1.417843866	1.187870138	1.405920097	1.21781883	0.899797041	1.067522016	1.768561405	1.963546446	1.943384975	1.682858055	1.411527177	1.35292756	1.302521945	1.341657544	1.168303207	1.386868387
I-309	0.813479452	0.712041765	0.978211494	1.118434776	0.904281105	0.7670521	0.695062956	0	0	0	0	0	0	0	1.331405118	0.585399806	0.94113507	0.354307129	1.521921425	0.319152278	0.915454586	0	1.220708968	0.426799795	0.719914665	0.906350454	0.810646842	0	0.20451063	0.605129626	0	0	1.405053358	0.436442372	0	0.672547693	1.299764579	0.509239759	0	0	0	0.952296039	0.586658594	1.065107058	0.862202267	0.93070828	0.440232192	0.54661318	0.290012301	0.327538484	0.765598668	1.256263198	1.027392745	3.106953883	1.08460766	0.538105514	0.629732381	0	0
ICAM-1	4.156382138	4.083999628	4.090801513	4.209150211	4.05036932	4.247485604	4.203771705	4.123978152	4.088457211	4.169020859	4.20692507	4.19710968	4.17335402	4.090616377	4.15956526	4.204328899	4.066843987	4.078002844	4.144256818	4.147803703	4.111710918	4.165215742	4.146830317	4.21167888	4.096776741	4.066521021	4.144951628	3.926271409	4.136427512	4.170960888	4.122222957	4.132023655	4.191150272	4.158814234	4.141848562	4.11870626	4.267023437	4.176440678	4.111013447	4.066446852	4.138262122	4.090701187	4.086822872	4.115650852	4.194794264	4.070734983	4.098971163	4.023320778	4.185779362	4.135370117	4.018826395	4.137460712	4.11533195	4.167529833	4.046012176	4.059882391	4.122034395	3.952959269	4.224426184
IFNg	2.131455304	1.69708679	1.915441513	1.640446036	1.65826597	1.838902019	1.633668466	1.692886413	1.472515234	1.528757374	1.422026125	1.36944	1.457383016	1.348781737	1.937750022	1.870741345	1.686973729	1.42141221	1.859668817	1.37063171	1.813120028	1.487242945	1.72263038	1.463943523	1.776576186	1.550318762	1.97553475	1.180767222	1.295975931	1.366559795	1.358123195	1.499376575	1.784417953	1.891710247	1.582182102	1.841858846	1.792944452	1.53940099	1.624062599	1.145717455	1.316162952	1.647442842	1.58930193	1.742411577	1.582229052	1.794313549	1.534707145	0.649686713	1.362797963	2.141896482	2.265987519	2.316570574	2.038120994	2.652788038	1.619882917	1.623653092	1.759770435	1.578322891	1.661914924
IL-1a	0.963635808	0	1.039526853	0.896612509	0.553467052	0	0	0	0	0	0	0	0	0	0.920378369	0.871655377	0.843241951	0	0.906577985	0	1.034200498	0	0.752903351	0	0.555031039	0	0.199574573	0	0	0	0	0.665094893	1.214240218	0.542760518	0	0.985549651	1.159286951	0.651867236	0	0	0	0	0	1.009040504	0	0.888359074	0	0	0	0.685149031	0.747736461	1.084999391	0.809490305	2.632125844	0	0	0	0	0
IL-1b	0.390837037	0.589735653	0.486085481	0.788384101	0.517771844	0.582817725	0.541911502	0.246168512	0.271891509	0.305013354	0	0.054222315	0.248425319	0	0.827662824	0.286923242	0.85727032	0.37207819	1.038593187	0	0.817556066	0.617990731	0.959270469	0.420231892	0.460770521	0.294239339	0	0	0.296758649	0.44391415	0.26598691	0.580859381	1.172060415	0.052460977	0.40830463	0.767642724	0.973930924	0.85079057	0	0.464149712	0	0.369741996	0	0.789308204	0.420057883	0.899522426	0.153926078	0.154819697	0.37774046	0.670403777	0.704422666	1.290050421	0.297324654	3.161433716	0.42141695	0.437511076	0.199657134	0.377501686	0
IL-1ra	1.379376785	0.980545439	1.146147789	1.350363999	1.159133732	1.126813168	1.122864664	0.958329066	1.098295117	0.904947466	1.051283624	0.76628235	0.989164002	0.770880688	1.217338245	1.090202514	1.241163478	0.964902111	1.606500228	0.894019362	1.017321345	0.982797809	1.21686751	0.680801646	1.126176104	1.168590355	1.337302801	0.960517948	0.941999295	1.208792711	0.763158811	0.964950373	1.58209818	1.250827071	1.065095537	1.288495562	1.340718447	1.030339095	0.733489318	0.705062639	0.040095962	1.077594734	1.058454453	1.056050778	1.087901061	1.20857415	0.970471983	1.160796697	0.995629111	1.453851042	1.26947603	1.366731688	1.125327679	2.92006219	1.069804079	1.158318312	1.150267744	0.963355073	0.518225571
IL-2	2.192495373	1.911110076	2.04379888	1.803876665	1.874068703	2.027943402	1.776906761	1.831170349	1.605619157	1.582597528	1.666463774	1.556022757	1.755594262	1.722708779	2.195878701	1.982263993	1.970574923	1.749933358	2.071189361	1.64054381	2.017703676	1.646570111	1.920732331	1.843236058	1.93528474	1.717038355	2.148628242	1.457208252	1.492284355	1.671358619	1.505494418	1.674307738	1.947848551	2.090086845	1.772243236	2.022583949	1.991429174	1.776986099	1.836004369	1.319193777	1.604608558	1.802808913	1.749288982	1.937525994	1.712278905	1.937675649	1.613535384	0.886841635	1.539620212	2.288029089	2.496633006	2.416985441	2.191751369	2.802507649	1.769869127	1.806247808	1.907525396	1.703166176	1.79572284
IL-4	0.715309608	0.777498072	1.111855104	1.232303502	0.867234154	0.366470699	0.22516236	0	0	0.534489602	0	1.691354744	0	0.351294622	0.843758049	0.816175143	0.882203123	0	1.026072848	0	0	0	0.604099288	0	1.167730612	0.707973631	0.956454459	1.000728767	0	0.683504136	0	0	1.429373722	0	0.141326578	0.708350423	1.234896062	0.722969403	0	0	0	1.291476408	1.128253638	1.092093755	0	0.763363291	0	0	0.955509719	0	0	1.039888672	0	3.228271244	1.400201498	0.897794429	1.4033095	0	0
